"Customer ID",Age,Gender,"Item Purchased",Category,"Purchase Amount (USD)",Location,Size,Color,Season,"Review Rating","Subscription Status","Payment Method","Shipping Type","Discount Applied","Promo Code Used","Previous Purchases","Preferred Payment Method","Frequency of Purchases"
3366,43,1,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,0,"Bank Transfer",Express,0,0,45,"Credit Card",2
3367,38,1,Gloves,Accessories,65,"North Carolina",M,Red,Spring,3.6,0,Venmo,"2-Day Shipping",0,0,47,"Debit Card",2
3368,44,1,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,0,"Credit Card","Store Pickup",0,0,6,Venmo,4
3369,30,1,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,0,Cash,Express,0,0,29,"Bank Transfer",2
3370,47,1,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,0,"Debit Card","2-Day Shipping",0,0,42,Cash,3
3371,30,1,Belt,Accessories,31,Illinois,M,Charcoal,Summer,2.8,0,Venmo,"Store Pickup",0,0,46,Cash,4
3372,49,1,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4,0,PayPal,"Next Day Air",0,0,28,PayPal,1
3373,56,1,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,0,"Credit Card","Free Shipping",0,0,14,"Credit Card",2
3374,70,1,Sandals,Footwear,52,Minnesota,M,Purple,Spring,3.5,0,"Debit Card","Store Pickup",0,0,12,"Debit Card",2
3375,22,1,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,0,"Debit Card","2-Day Shipping",0,0,41,"Debit Card",1
3376,51,1,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,0,"Debit Card",Express,0,0,8,"Credit Card",1
3377,22,1,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,0,"Credit Card","Store Pickup",0,0,24,Cash,2
3378,37,1,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,0,"Bank Transfer","Next Day Air",0,0,18,PayPal,4
3379,49,1,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,0,PayPal,"Next Day Air",0,0,6,Cash,2
3380,61,1,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5,0,"Debit Card","Store Pickup",0,0,40,Cash,5
3381,41,1,Dress,Clothing,52,"North Dakota",L,Blue,Summer,3.8,0,PayPal,Standard,0,0,6,PayPal,2
3382,57,1,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,0,"Bank Transfer",Standard,0,0,27,"Credit Card",2
3383,34,1,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,0,"Bank Transfer",Express,0,0,2,"Bank Transfer",5
3384,27,1,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,0,"Credit Card","Next Day Air",0,0,39,Venmo,4
3385,39,1,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,0,"Credit Card","Free Shipping",0,0,9,Venmo,2
3386,62,1,Jewelry,Accessories,83,"Rhode Island",M,Olive,Winter,2.8,0,PayPal,Standard,0,0,16,"Credit Card",2
3387,34,1,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,0,"Debit Card","2-Day Shipping",0,0,36,Cash,2
3388,53,1,Pants,Clothing,78,"New Jersey",S,Pink,Spring,3.4,0,Venmo,"2-Day Shipping",0,0,2,"Credit Card",4
3389,35,1,Sweater,Clothing,61,"South Dakota",M,Cyan,Spring,4.5,0,Venmo,"Store Pickup",0,0,21,"Credit Card",5
3390,38,1,Pants,Clothing,57,"North Carolina",L,Maroon,Fall,3.8,0,"Credit Card","Free Shipping",0,0,39,Venmo,1
3391,32,1,Socks,Clothing,70,Oregon,S,Red,Summer,3,0,"Credit Card","Next Day Air",0,0,38,PayPal,1
3392,47,1,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,0,Cash,"2-Day Shipping",0,0,6,"Debit Card",2
3393,53,1,Scarf,Accessories,74,"New Jersey",XL,Blue,Winter,4.4,0,"Credit Card","Free Shipping",0,0,6,Venmo,4
3394,60,1,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,0,PayPal,"Next Day Air",0,0,50,"Debit Card",3
3395,31,1,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,0,Cash,"Store Pickup",0,0,9,PayPal,1
3396,44,1,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,0,"Debit Card","Free Shipping",0,0,15,"Debit Card",2
3397,29,1,Pants,Clothing,37,Tennessee,XL,Black,Winter,5,0,PayPal,"Next Day Air",0,0,5,PayPal,2
3398,19,1,Blouse,Clothing,38,"New Jersey",L,Yellow,Summer,2.7,0,"Bank Transfer",Standard,0,0,13,"Bank Transfer",4
3399,54,1,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,0,Cash,Standard,0,0,44,Cash,4
3400,40,1,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,0,"Debit Card",Standard,0,0,36,"Debit Card",1
3401,39,1,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,0,"Debit Card","Free Shipping",0,0,18,Venmo,4
3402,44,1,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,0,Venmo,Standard,0,0,39,"Credit Card",5
3403,22,1,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,0,Venmo,"2-Day Shipping",0,0,11,PayPal,2
3404,30,1,Boots,Footwear,65,Illinois,M,Olive,Summer,3.9,0,"Credit Card",Standard,0,0,1,Cash,4
3405,69,1,Gloves,Accessories,34,"South Carolina",L,Olive,Fall,3.9,0,Cash,"2-Day Shipping",0,0,34,"Credit Card",1
3406,28,1,Blouse,Clothing,87,Washington,M,White,Summer,4.2,0,Venmo,"Store Pickup",0,0,47,"Bank Transfer",4
3407,57,1,Sweater,Clothing,79,Nebraska,M,Red,Spring,4,0,Venmo,"Store Pickup",0,0,24,Venmo,2
3408,46,1,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,0,"Bank Transfer","Store Pickup",0,0,20,Cash,2
3409,48,1,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,0,PayPal,Standard,0,0,11,"Bank Transfer",1
3410,24,1,Shirt,Clothing,93,Minnesota,M,Teal,Summer,3.2,0,PayPal,"Next Day Air",0,0,3,"Credit Card",2
3411,50,1,Sandals,Footwear,76,Ohio,L,Teal,Summer,4.3,0,PayPal,"Free Shipping",0,0,38,"Bank Transfer",4
3412,29,1,Shoes,Footwear,56,"New York",L,Gray,Winter,4.9,0,Venmo,"2-Day Shipping",0,0,45,Cash,5
3413,61,1,Sandals,Footwear,83,Indiana,M,Magenta,Fall,3.8,0,"Credit Card","Store Pickup",0,0,31,Venmo,2
3414,34,1,Gloves,Accessories,90,Delaware,XL,Black,Winter,2.5,0,Cash,Express,0,0,16,PayPal,4
3415,27,1,Boots,Footwear,94,Connecticut,M,Maroon,Spring,4.9,0,Venmo,"Next Day Air",0,0,3,"Bank Transfer",2
3416,38,1,Blouse,Clothing,68,"New York",M,Gold,Fall,3,0,"Credit Card","2-Day Shipping",0,0,15,"Bank Transfer",1
3417,25,1,Sandals,Footwear,53,Alabama,M,Purple,Spring,3.2,0,PayPal,"Store Pickup",0,0,11,"Bank Transfer",2
3418,54,1,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,0,PayPal,"2-Day Shipping",0,0,22,"Debit Card",4
3419,53,1,Jacket,Outerwear,30,"South Carolina",M,Beige,Summer,2.8,0,Cash,"Free Shipping",0,0,35,"Debit Card",1
3420,23,1,Jewelry,Accessories,26,"West Virginia",L,Indigo,Winter,3.1,0,Venmo,"Store Pickup",0,0,5,Venmo,4
3421,19,1,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,0,"Debit Card",Express,0,0,35,PayPal,4
3422,57,1,Shoes,Footwear,30,"New Jersey",M,Maroon,Summer,2.9,0,PayPal,"Free Shipping",0,0,27,PayPal,5
3423,19,1,Coat,Outerwear,91,"New York",L,Beige,Winter,3.2,0,"Credit Card","Next Day Air",0,0,9,Venmo,3
3424,33,1,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,0,Venmo,"Next Day Air",0,0,21,PayPal,4
3425,33,1,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,0,Venmo,"2-Day Shipping",0,0,23,"Credit Card",3
3426,38,1,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,0,"Bank Transfer","Next Day Air",0,0,3,"Debit Card",4
3427,47,1,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,0,PayPal,"2-Day Shipping",0,0,31,"Credit Card",1
3428,39,1,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,0,"Bank Transfer","Store Pickup",0,0,44,Cash,1
3429,32,1,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,0,"Debit Card","Next Day Air",0,0,20,Venmo,3
3430,27,1,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,0,"Debit Card",Express,0,0,34,"Debit Card",5
3431,67,1,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,0,"Credit Card","Next Day Air",0,0,17,"Bank Transfer",2
3432,46,1,Belt,Accessories,49,"New Mexico",S,Green,Summer,4.2,0,Cash,Express,0,0,20,Venmo,1
3433,36,1,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,0,"Credit Card","2-Day Shipping",0,0,46,PayPal,2
3434,62,1,Socks,Clothing,93,Alaska,M,Yellow,Spring,4.5,0,Cash,"Free Shipping",0,0,28,PayPal,1
3435,31,1,Pants,Clothing,72,Ohio,S,Orange,Summer,3.3,0,PayPal,"2-Day Shipping",0,0,6,Venmo,4
3436,68,1,Socks,Clothing,91,Montana,M,Beige,Summer,2.7,0,"Debit Card","2-Day Shipping",0,0,50,"Debit Card",4
3437,57,1,Belt,Accessories,83,Nebraska,L,Peach,Winter,2.8,0,Venmo,"2-Day Shipping",0,0,41,"Bank Transfer",3
3438,22,1,Jacket,Outerwear,62,Oklahoma,S,Green,Winter,3.5,0,Venmo,"2-Day Shipping",0,0,50,PayPal,1
3439,26,1,Shirt,Clothing,71,Kentucky,M,Violet,Fall,3,0,"Debit Card","Store Pickup",0,0,33,"Credit Card",3
3440,43,1,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,0,Cash,Express,0,0,25,Venmo,2
3441,45,1,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,0,"Credit Card","2-Day Shipping",0,0,2,PayPal,5
3442,64,1,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,0,"Debit Card",Standard,0,0,15,"Credit Card",1
3443,28,1,Skirt,Clothing,78,Michigan,M,Violet,Spring,4.3,0,Venmo,"Next Day Air",0,0,12,PayPal,5
3444,47,1,Dress,Clothing,24,Tennessee,L,Silver,Summer,5,0,PayPal,"Free Shipping",0,0,28,Cash,4
3445,53,1,Pants,Clothing,63,"Rhode Island",S,Green,Summer,3.8,0,Cash,"2-Day Shipping",0,0,12,"Bank Transfer",4
3446,42,1,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,0,Venmo,Standard,0,0,3,"Debit Card",1
3447,51,1,Boots,Footwear,55,Louisiana,S,Purple,Spring,5,0,"Debit Card","2-Day Shipping",0,0,20,Cash,5
3448,62,1,Sandals,Footwear,58,Arkansas,M,Blue,Fall,4.3,0,"Debit Card",Express,0,0,3,"Bank Transfer",4
3449,18,1,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,0,PayPal,Express,0,0,32,"Bank Transfer",4
3450,48,1,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,0,PayPal,Standard,0,0,35,Cash,3
3451,20,1,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.6,0,PayPal,"Store Pickup",0,0,31,PayPal,3
3452,32,1,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3,0,"Bank Transfer","Free Shipping",0,0,13,"Credit Card",1
3453,26,1,Jacket,Outerwear,20,Oklahoma,M,Indigo,Spring,3.7,0,"Credit Card","Next Day Air",0,0,3,Venmo,4
3454,31,1,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,0,Venmo,Standard,0,0,48,Venmo,4
3455,55,1,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,0,Cash,"Store Pickup",0,0,15,PayPal,4
3456,49,1,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,0,"Bank Transfer",Standard,0,0,13,Venmo,1
3457,42,1,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,0,"Bank Transfer",Express,0,0,21,Venmo,3
3458,64,1,Jewelry,Accessories,87,Maryland,M,Gray,Summer,3,0,"Bank Transfer",Express,0,0,29,Cash,4
3459,68,1,Jewelry,Accessories,37,"West Virginia",L,Violet,Spring,3.4,0,PayPal,Standard,0,0,24,Venmo,2
3460,68,1,Hoodie,Clothing,37,Ohio,L,Green,Fall,3.8,0,Venmo,Express,0,0,21,PayPal,1
3461,41,1,Scarf,Accessories,78,Indiana,M,Gold,Spring,3.1,0,"Credit Card",Express,0,0,5,"Bank Transfer",4
3462,51,1,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,0,Venmo,Standard,0,0,47,Cash,2
3463,44,1,Jeans,Clothing,73,Michigan,L,Olive,Spring,4.5,0,"Bank Transfer",Standard,0,0,34,"Credit Card",2
3464,27,1,Jewelry,Accessories,27,Maine,M,Yellow,Fall,2.8,0,"Debit Card","2-Day Shipping",0,0,45,PayPal,4
3465,36,1,Coat,Outerwear,59,Utah,S,Peach,Winter,2.7,0,"Debit Card","Next Day Air",0,0,12,PayPal,1
3466,19,1,Backpack,Accessories,53,Iowa,M,Gold,Spring,3.4,0,"Bank Transfer",Standard,0,0,31,"Debit Card",5
3467,49,1,Socks,Clothing,42,Maryland,S,Purple,Summer,4.6,0,"Debit Card",Standard,0,0,43,"Bank Transfer",1
3468,18,1,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5,0,"Bank Transfer","Next Day Air",0,0,5,"Credit Card",1
3469,36,1,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,3.5,0,"Credit Card",Standard,0,0,36,"Debit Card",2
3470,36,1,Socks,Clothing,85,"North Dakota",L,Magenta,Fall,3.3,0,"Bank Transfer","Store Pickup",0,0,12,Cash,1
3471,19,1,Coat,Outerwear,69,"West Virginia",S,Olive,Summer,4.5,0,Cash,"Free Shipping",0,0,31,Cash,4
3472,43,1,Sandals,Footwear,66,"North Carolina",S,Blue,Spring,3.1,0,Cash,"Store Pickup",0,0,31,Cash,4
3473,31,1,Blouse,Clothing,42,Georgia,S,White,Summer,4,0,"Bank Transfer","Free Shipping",0,0,15,"Debit Card",5
3474,63,1,Dress,Clothing,40,Kansas,M,Cyan,Spring,2.5,0,"Credit Card",Express,0,0,11,Cash,5
3475,41,1,Pants,Clothing,82,Maine,M,Cyan,Winter,4.4,0,PayPal,"Store Pickup",0,0,18,Venmo,3
3476,48,1,Sneakers,Footwear,88,"South Carolina",M,Orange,Spring,4.4,0,"Debit Card",Express,0,0,9,Cash,2
3477,68,1,Boots,Footwear,99,"South Carolina",XL,Orange,Summer,3.2,0,"Credit Card","Free Shipping",0,0,11,Cash,5
3478,53,1,Handbag,Accessories,85,Kentucky,S,Teal,Spring,3.8,0,PayPal,"Store Pickup",0,0,38,"Debit Card",4
3479,36,1,Handbag,Accessories,57,Arizona,M,Magenta,Fall,4.6,0,PayPal,"Store Pickup",0,0,42,PayPal,2
3480,46,1,Sweater,Clothing,56,"New York",S,Orange,Summer,4.9,0,PayPal,Standard,0,0,41,Cash,3
3481,21,1,Sandals,Footwear,79,"New Hampshire",L,Peach,Winter,3.5,0,Cash,"Free Shipping",0,0,45,PayPal,3
3482,52,1,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,0,"Credit Card","Store Pickup",0,0,41,"Debit Card",4
3483,66,1,Gloves,Accessories,61,Hawaii,M,Gold,Winter,3.9,0,Venmo,"Next Day Air",0,0,35,"Debit Card",5
3484,19,1,Hoodie,Clothing,37,Texas,L,White,Winter,3.9,0,Venmo,Express,0,0,21,"Credit Card",2
3485,44,1,Dress,Clothing,75,Illinois,L,Gray,Fall,4.2,0,"Debit Card","Free Shipping",0,0,13,"Credit Card",4
3486,50,1,Shirt,Clothing,21,Massachusetts,XL,Brown,Winter,3.4,0,"Debit Card",Standard,0,0,23,"Debit Card",4
3487,51,1,Shorts,Clothing,89,"North Carolina",L,Charcoal,Winter,4.9,0,"Debit Card",Standard,0,0,6,PayPal,5
3488,25,1,Sandals,Footwear,24,"West Virginia",L,Beige,Fall,2.9,0,"Debit Card","Store Pickup",0,0,39,"Bank Transfer",1
3489,62,1,Sweater,Clothing,27,Delaware,XL,Teal,Spring,4.9,0,Cash,"Store Pickup",0,0,7,Cash,2
3490,48,1,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,0,"Bank Transfer","2-Day Shipping",0,0,32,PayPal,2
3491,62,1,Boots,Footwear,82,Oregon,M,Violet,Spring,3.6,0,Venmo,"Store Pickup",0,0,43,"Credit Card",2
3492,22,1,Pants,Clothing,28,Maine,M,Orange,Winter,4.3,0,"Bank Transfer",Express,0,0,15,Cash,3
3493,48,1,Gloves,Accessories,65,"South Dakota",M,Turquoise,Fall,4.6,0,PayPal,Standard,0,0,48,"Bank Transfer",1
3494,48,1,Pants,Clothing,82,"New Mexico",XL,Black,Winter,4.7,0,Cash,"Store Pickup",0,0,35,"Credit Card",5
3495,62,1,Scarf,Accessories,38,Washington,M,Silver,Winter,3.5,0,"Credit Card","Free Shipping",0,0,41,PayPal,2
3496,24,1,Shorts,Clothing,33,Georgia,XL,Gray,Spring,2.8,0,"Debit Card","Free Shipping",0,0,14,Cash,5
3497,39,1,Shoes,Footwear,38,Idaho,M,Pink,Summer,4,0,Cash,"Free Shipping",0,0,22,PayPal,3
3498,35,1,Handbag,Accessories,48,Colorado,M,Red,Spring,4.3,0,PayPal,"Store Pickup",0,0,16,Venmo,2
3499,47,1,Sandals,Footwear,35,Kentucky,M,Lavender,Summer,3.8,0,PayPal,Standard,0,0,2,"Bank Transfer",4
3500,22,1,Socks,Clothing,29,"New Jersey",L,Indigo,Fall,3,0,"Bank Transfer","Next Day Air",0,0,13,PayPal,2
3501,38,1,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,0,"Credit Card","Next Day Air",0,0,38,"Debit Card",4
3502,53,1,Shoes,Footwear,87,Nebraska,M,Silver,Fall,4.8,0,"Bank Transfer",Standard,0,0,43,"Bank Transfer",5
3503,31,1,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,0,"Bank Transfer","Next Day Air",0,0,26,"Bank Transfer",2
3504,31,1,Shirt,Clothing,96,Nebraska,M,Pink,Spring,3.9,0,Cash,"Free Shipping",0,0,39,Cash,5
3505,65,1,Handbag,Accessories,41,Hawaii,S,Violet,Fall,4,0,"Bank Transfer","Next Day Air",0,0,50,Venmo,3
3506,48,1,Jewelry,Accessories,42,Indiana,L,Red,Winter,3.7,0,Cash,"2-Day Shipping",0,0,40,"Bank Transfer",2
3507,18,1,Shirt,Clothing,57,Illinois,L,Olive,Winter,3.7,0,Venmo,"2-Day Shipping",0,0,12,Cash,4
3508,46,1,Handbag,Accessories,65,Colorado,S,Purple,Spring,4.2,0,"Bank Transfer","Store Pickup",0,0,33,"Credit Card",2
3509,52,1,Pants,Clothing,54,Pennsylvania,M,Gray,Fall,4.7,0,Venmo,Standard,0,0,49,"Bank Transfer",5
3510,50,1,T-shirt,Clothing,22,Ohio,L,Brown,Winter,4.3,0,Cash,"Next Day Air",0,0,43,Venmo,4
3511,49,1,Sneakers,Footwear,96,Pennsylvania,S,Orange,Fall,4.9,0,"Credit Card","2-Day Shipping",0,0,14,Venmo,3
3512,69,1,Jewelry,Accessories,81,Mississippi,M,Blue,Summer,3.9,0,Venmo,"2-Day Shipping",0,0,21,"Credit Card",2
3513,36,1,Shirt,Clothing,46,Kentucky,M,White,Fall,3.4,0,"Bank Transfer","Free Shipping",0,0,31,"Debit Card",2
3514,30,1,Blouse,Clothing,74,Alaska,XL,Charcoal,Spring,4.2,0,"Bank Transfer","Store Pickup",0,0,29,"Credit Card",4
3515,25,1,Sneakers,Footwear,50,Georgia,XL,Gray,Winter,4.7,0,Venmo,Express,0,0,32,Cash,3
3516,19,1,Dress,Clothing,80,"South Dakota",XL,Charcoal,Winter,4,0,PayPal,"Next Day Air",0,0,16,"Debit Card",4
3517,34,1,Boots,Footwear,56,"South Carolina",S,White,Summer,4,0,Venmo,"Free Shipping",0,0,38,PayPal,4
3518,29,1,Skirt,Clothing,69,Tennessee,M,Orange,Winter,3.1,0,"Debit Card","Next Day Air",0,0,34,"Debit Card",2
3519,50,1,Shirt,Clothing,97,Colorado,M,Black,Spring,4.2,0,"Bank Transfer",Standard,0,0,30,PayPal,2
3520,31,1,Shorts,Clothing,66,Wisconsin,M,White,Winter,3.7,0,"Credit Card","Next Day Air",0,0,14,"Bank Transfer",4
3521,41,1,Hat,Accessories,70,Georgia,S,Brown,Spring,3.1,0,PayPal,Express,0,0,33,"Bank Transfer",3
3522,52,1,Shoes,Footwear,50,Maryland,M,Pink,Winter,3.7,0,"Credit Card","Store Pickup",0,0,35,Venmo,5
3523,27,1,Pants,Clothing,85,"New Jersey",M,Yellow,Spring,3.2,0,"Bank Transfer","Store Pickup",0,0,13,Cash,2
3524,49,1,Backpack,Accessories,59,Nevada,M,Cyan,Summer,2.8,0,PayPal,Standard,0,0,30,Cash,4
3525,69,1,Pants,Clothing,74,Michigan,L,Silver,Summer,2.9,0,"Credit Card","Free Shipping",0,0,30,"Credit Card",3
3526,45,1,Sunglasses,Accessories,38,Wyoming,L,Olive,Winter,3.5,0,PayPal,Standard,0,0,47,"Bank Transfer",1
3527,20,1,Sweater,Clothing,99,Massachusetts,M,Olive,Spring,3.8,0,PayPal,Express,0,0,1,PayPal,2
3528,25,1,Blouse,Clothing,97,Washington,S,Charcoal,Spring,4.7,0,Cash,"Free Shipping",0,0,1,Cash,5
3529,38,1,Scarf,Accessories,67,Maine,L,Gray,Summer,4.5,0,Cash,"Free Shipping",0,0,33,PayPal,1
3530,55,1,T-shirt,Clothing,20,Montana,S,Maroon,Winter,3.9,0,"Credit Card","Next Day Air",0,0,43,"Bank Transfer",5
3531,62,1,Sunglasses,Accessories,45,Oklahoma,L,Black,Spring,3.4,0,"Bank Transfer",Express,0,0,37,PayPal,5
3532,54,1,Shoes,Footwear,52,"North Dakota",XL,Violet,Winter,4.6,0,"Credit Card","2-Day Shipping",0,0,23,Cash,2
3533,61,1,Pants,Clothing,68,Connecticut,L,Indigo,Fall,4.6,0,"Credit Card",Standard,0,0,12,"Credit Card",1
3534,50,1,Sneakers,Footwear,98,Texas,L,Yellow,Fall,4.7,0,Venmo,Standard,0,0,30,Venmo,4
3535,65,1,Shoes,Footwear,83,Delaware,M,Gray,Fall,3.2,0,Venmo,Express,0,0,7,Cash,5
3536,68,1,Shorts,Clothing,51,Mississippi,M,Red,Summer,5,0,"Bank Transfer",Express,0,0,20,"Debit Card",3
3537,55,1,Handbag,Accessories,21,Minnesota,L,Peach,Spring,4.5,0,Venmo,Express,0,0,10,Venmo,3
3538,57,1,Handbag,Accessories,92,Georgia,M,Gray,Spring,3.5,0,Venmo,Standard,0,0,40,"Credit Card",2
3539,56,1,Shoes,Footwear,63,Iowa,S,White,Spring,4.5,0,Venmo,"Store Pickup",0,0,21,Venmo,3
3540,29,1,Jewelry,Accessories,56,"New York",S,Green,Spring,3.2,0,Venmo,Express,0,0,17,"Credit Card",4
3541,24,1,Shorts,Clothing,95,Nevada,M,Magenta,Spring,4.6,0,"Bank Transfer","Free Shipping",0,0,5,"Bank Transfer",5
3542,59,1,Blouse,Clothing,66,Virginia,M,Olive,Winter,4,0,Cash,"Next Day Air",0,0,22,PayPal,1
3543,62,1,Coat,Outerwear,28,Idaho,S,Olive,Spring,4.2,0,"Bank Transfer",Express,0,0,5,Venmo,5
3544,58,1,Hat,Accessories,83,Colorado,M,Blue,Winter,4.1,0,"Credit Card",Standard,0,0,18,PayPal,2
3545,64,1,Socks,Clothing,55,Wisconsin,XL,Charcoal,Fall,3.6,0,PayPal,"2-Day Shipping",0,0,42,Cash,2
3546,48,1,Sandals,Footwear,28,Connecticut,M,Yellow,Spring,3.7,0,Venmo,"2-Day Shipping",0,0,22,"Debit Card",1
3547,60,1,Scarf,Accessories,79,Kansas,M,Violet,Summer,3.6,0,"Bank Transfer","Free Shipping",0,0,37,"Bank Transfer",4
3548,52,1,Scarf,Accessories,31,Pennsylvania,L,Magenta,Summer,3.8,0,"Debit Card",Standard,0,0,23,"Credit Card",1
3549,63,1,Blouse,Clothing,37,Utah,M,Red,Fall,3,0,Venmo,Standard,0,0,47,"Debit Card",4
3550,44,1,T-shirt,Clothing,34,Oregon,M,Cyan,Summer,3.4,0,"Credit Card","2-Day Shipping",0,0,11,"Bank Transfer",4
3551,63,1,Shoes,Footwear,74,"West Virginia",S,Orange,Winter,4.8,0,Venmo,Standard,0,0,32,Cash,5
3552,66,1,Gloves,Accessories,31,Montana,L,Black,Spring,2.6,0,"Credit Card","Store Pickup",0,0,20,Venmo,5
3553,22,1,Sunglasses,Accessories,66,Kentucky,M,Blue,Winter,2.9,0,"Credit Card","Next Day Air",0,0,3,PayPal,2
3554,62,1,Shoes,Footwear,99,Minnesota,M,Charcoal,Spring,4.9,0,Cash,"Free Shipping",0,0,32,"Bank Transfer",5
3555,39,1,Dress,Clothing,55,Louisiana,M,Indigo,Spring,5,0,"Bank Transfer","Free Shipping",0,0,5,"Credit Card",4
3556,25,1,Blouse,Clothing,23,Delaware,L,Silver,Spring,4.6,0,PayPal,"Next Day Air",0,0,45,Cash,2
3557,70,1,Sweater,Clothing,88,Arizona,M,Brown,Fall,4.2,0,"Bank Transfer",Express,0,0,43,Cash,4
3558,52,1,Jacket,Outerwear,26,Nevada,M,Peach,Summer,4.9,0,PayPal,"Next Day Air",0,0,1,PayPal,2
3559,68,1,Backpack,Accessories,94,Alaska,L,Magenta,Summer,4.8,0,"Credit Card",Standard,0,0,9,Venmo,2
3560,18,1,Shorts,Clothing,25,Utah,M,Beige,Fall,3,0,"Debit Card","Next Day Air",0,0,13,Venmo,2
3561,18,1,Socks,Clothing,96,Kansas,XL,Violet,Fall,3.5,0,Cash,Express,0,0,5,"Credit Card",1
3562,63,1,Sneakers,Footwear,29,"North Carolina",L,Black,Spring,3.4,0,Cash,Standard,0,0,39,"Credit Card",4
3563,47,1,Sneakers,Footwear,36,Maryland,M,Cyan,Winter,3.4,0,PayPal,"Free Shipping",0,0,7,"Bank Transfer",5
3564,43,1,Blouse,Clothing,90,Maine,M,Green,Summer,4.9,0,"Credit Card",Standard,0,0,8,"Credit Card",2
3565,60,1,Gloves,Accessories,38,Illinois,S,Brown,Summer,4.4,0,PayPal,"Free Shipping",0,0,40,Venmo,1
3566,49,1,Handbag,Accessories,52,Pennsylvania,S,Gray,Spring,4.2,0,Cash,"Store Pickup",0,0,35,PayPal,3
3567,28,1,Jeans,Clothing,88,Alaska,S,Orange,Spring,3.1,0,"Credit Card","Next Day Air",0,0,14,Venmo,3
3568,32,1,Scarf,Accessories,56,"New Mexico",S,Silver,Summer,4,0,Venmo,"Next Day Air",0,0,26,"Credit Card",3
3569,29,1,Sandals,Footwear,71,Arkansas,M,Purple,Spring,4.8,0,Cash,"Next Day Air",0,0,14,PayPal,2
3570,35,1,Sandals,Footwear,94,Alaska,M,Olive,Fall,3.3,0,"Credit Card",Express,0,0,9,"Bank Transfer",4
3571,23,1,Dress,Clothing,97,Louisiana,XL,Teal,Winter,4.7,0,PayPal,Standard,0,0,32,"Debit Card",1
